customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,subscription_age_days,plan_value,days_since_failure,historical_recovery_rate,customer_segment,recovered
C2420,sub_2420,299,card,bank_decline,1,0,4,76,505,299,9,0.143,new,0
C2421,sub_2421,799,card,insufficient_funds,5,10,6,246,783,799,21,0.579,standard,0
C2422,sub_2422,299,upi,insufficient_funds,5,11,0,849,459,299,9,0.857,standard,0
C2423,sub_2423,1499,upi,insufficient_funds,3,4,2,1151,382,1499,2,0.556,new,0
C2424,sub_2424,4999,card,insufficient_funds,3,10,4,881,15,4999,19,0.647,standard,0
C2425,sub_2425,999,card,insufficient_funds,3,6,3,315,427,999,8,0.583,standard,0
C2426,sub_2426,299,card,network,5,9,4,906,527,299,19,0.625,standard,0
C2427,sub_2427,799,card,network,1,5,4,353,620,799,16,0.5,standard,0
C2428,sub_2428,499,card,bank_decline,2,2,6,697,702,499,20,0.273,standard,0
C2429,sub_2429,999,card,insufficient_funds,4,11,4,1334,698,999,14,0.667,new,0
C2430,sub_2430,799,card,technical,4,3,4,210,413,799,13,0.4,new,0
C2431,sub_2431,2499,card,card_expired,2,2,2,1313,71,2499,5,0.429,loyal,0
C2432,sub_2432,499,card,network,1,12,1,413,229,499,6,0.812,standard,1
C2433,sub_2433,799,netbanking,network,3,13,0,1008,367,799,7,0.875,standard,1
C2434,sub_2434,499,card,network,4,8,0,399,881,499,6,0.818,loyal,1
C2435,sub_2435,4999,card,technical,4,8,5,254,693,4999,13,0.562,standard,0
C2436,sub_2436,799,card,network,1,5,0,681,805,799,19,0.75,new,0
C2437,sub_2437,4999,card,insufficient_funds,1,8,3,577,893,4999,0,0.643,loyal,1
C2438,sub_2438,1499,upi,technical,2,8,4,766,120,1499,13,0.6,new,0
C2439,sub_2439,799,card,technical,3,7,4,361,11,799,16,0.571,standard,1
C2440,sub_2440,1499,card,network,1,9,0,1467,517,1499,9,0.833,standard,1
C2441,sub_2441,299,netbanking,network,1,7,6,1011,239,299,6,0.5,new,1
C2442,sub_2442,4999,upi,network,3,12,3,1262,782,4999,9,0.722,new,0
C2443,sub_2443,4999,upi,network,2,9,0,1172,418,4999,18,0.833,standard,1
C2444,sub_2444,799,card,network,4,5,0,1088,9,799,20,0.75,standard,0
C2445,sub_2445,499,card,card_expired,1,9,6,221,201,499,15,0.556,new,1
C2446,sub_2446,799,upi,technical,5,3,6,886,308,799,10,0.333,new,0
C2447,sub_2447,2499,card,insufficient_funds,1,2,5,1347,25,2499,14,0.3,standard,0
C2448,sub_2448,1499,upi,card_expired,3,11,2,153,286,1499,14,0.75,loyal,0
C2449,sub_2449,299,upi,network,5,8,6,699,486,299,16,0.529,loyal,0
C2450,sub_2450,299,card,bank_decline,4,0,1,284,804,299,3,0.25,standard,0
C2451,sub_2451,499,card,card_expired,5,4,1,1194,584,499,1,0.625,standard,0
C2452,sub_2452,2499,card,bank_decline,1,13,5,1397,84,2499,7,0.667,standard,1
C2453,sub_2453,499,card,technical,4,8,2,86,375,499,5,0.692,standard,1
C2454,sub_2454,4999,upi,insufficient_funds,1,12,3,1204,692,4999,13,0.722,new,0
C2455,sub_2455,799,upi,network,4,7,4,547,333,799,11,0.571,new,0
C2456,sub_2456,4999,card,network,2,0,1,1446,507,4999,20,0.25,loyal,0
C2457,sub_2457,4999,upi,insufficient_funds,4,2,6,32,887,4999,17,0.273,standard,0
C2458,sub_2458,2499,card,technical,1,1,1,295,124,2499,3,0.4,new,0
C2459,sub_2459,499,upi,insufficient_funds,5,10,6,1080,430,499,18,0.579,standard,0
C2460,sub_2460,299,card,bank_decline,3,10,1,1169,549,299,16,0.786,standard,0
C2461,sub_2461,499,upi,insufficient_funds,3,6,2,128,718,499,8,0.636,standard,0
C2462,sub_2462,1499,upi,network,3,10,1,248,753,1499,1,0.786,standard,1
C2463,sub_2463,1499,card,insufficient_funds,1,7,3,514,259,1499,17,0.615,loyal,0
C2464,sub_2464,4999,card,card_expired,2,10,0,61,420,4999,4,0.846,loyal,0
C2465,sub_2465,4999,upi,card_expired,4,9,1,1174,747,4999,4,0.769,loyal,0
C2466,sub_2466,799,card,insufficient_funds,5,6,3,1007,755,799,10,0.583,standard,0
C2467,sub_2467,799,upi,network,5,9,4,1125,741,799,1,0.625,standard,0
C2468,sub_2468,2499,netbanking,bank_decline,3,4,6,709,601,2499,8,0.385,loyal,0
C2469,sub_2469,2499,upi,network,2,10,5,964,241,2499,5,0.611,standard,0
C2470,sub_2470,799,card,technical,3,12,6,863,332,799,1,0.619,loyal,1
C2471,sub_2471,299,card,network,3,2,5,1044,590,299,19,0.3,enterprise,0
C2472,sub_2472,299,netbanking,network,2,9,5,681,229,299,5,0.588,standard,1
C2473,sub_2473,2499,card,insufficient_funds,2,1,2,980,614,2499,11,0.333,new,0
C2474,sub_2474,799,card,insufficient_funds,5,5,6,971,463,799,17,0.429,standard,0
C2475,sub_2475,2499,card,insufficient_funds,2,9,6,965,398,2499,10,0.556,standard,0
C2476,sub_2476,2499,upi,insufficient_funds,1,3,3,1309,320,2499,6,0.444,loyal,0
C2477,sub_2477,4999,card,technical,4,3,0,530,696,4999,16,0.667,new,0
C2478,sub_2478,999,card,insufficient_funds,4,5,0,1319,419,999,15,0.75,standard,0
C2479,sub_2479,1499,card,insufficient_funds,2,1,3,51,276,1499,0,0.286,standard,0
C2480,sub_2480,499,upi,insufficient_funds,4,8,4,734,346,499,18,0.6,standard,0
C2481,sub_2481,4999,card,network,5,1,3,668,436,4999,2,0.286,loyal,0
C2482,sub_2482,4999,upi,card_expired,5,4,6,1303,556,4999,16,0.385,standard,0
C2483,sub_2483,799,upi,network,4,4,3,77,891,799,2,0.5,standard,1
C2484,sub_2484,799,netbanking,card_expired,3,13,4,332,307,799,1,0.7,standard,0
C2485,sub_2485,2499,netbanking,network,1,13,5,708,161,2499,2,0.667,standard,1
C2486,sub_2486,799,card,technical,3,1,6,1225,880,799,16,0.2,standard,0
C2487,sub_2487,2499,upi,insufficient_funds,5,2,4,701,133,2499,9,0.333,new,0
C2488,sub_2488,299,card,technical,5,10,3,962,813,299,13,0.688,new,0
C2489,sub_2489,499,netbanking,insufficient_funds,4,4,0,276,128,499,6,0.714,loyal,0
C2490,sub_2490,2499,card,network,5,9,4,1415,328,2499,2,0.625,standard,0
C2491,sub_2491,4999,upi,bank_decline,3,12,1,1178,898,4999,17,0.812,standard,0
C2492,sub_2492,299,upi,card_expired,1,2,2,74,149,299,18,0.429,standard,0
C2493,sub_2493,2499,card,bank_decline,3,13,3,1059,144,2499,18,0.737,standard,0
C2494,sub_2494,299,upi,insufficient_funds,2,0,0,202,548,299,1,0.333,new,0
C2495,sub_2495,4999,card,card_expired,5,3,4,843,172,4999,20,0.4,standard,0
C2496,sub_2496,499,card,bank_decline,4,7,1,1065,22,499,11,0.727,new,0
C2497,sub_2497,799,card,card_expired,3,12,3,1389,625,799,4,0.722,loyal,1
C2498,sub_2498,2499,card,insufficient_funds,2,7,2,115,863,2499,4,0.667,standard,1
C2499,sub_2499,2499,card,card_expired,1,1,2,437,683,2499,11,0.333,loyal,0
C2500,sub_2500,799,netbanking,card_expired,1,3,2,1038,867,799,13,0.5,loyal,0
C2501,sub_2501,799,card,technical,2,10,0,400,474,799,1,0.846,loyal,1
C2502,sub_2502,4999,card,insufficient_funds,2,7,1,1071,553,4999,10,0.727,standard,0
C2503,sub_2503,4999,netbanking,insufficient_funds,2,0,5,283,884,4999,5,0.125,new,0
C2504,sub_2504,999,upi,bank_decline,5,7,0,253,453,999,20,0.8,loyal,0
C2505,sub_2505,299,card,insufficient_funds,4,5,3,821,35,299,13,0.545,loyal,0
C2506,sub_2506,4999,netbanking,bank_decline,3,0,0,1036,215,4999,8,0.333,loyal,0
C2507,sub_2507,1499,card,insufficient_funds,1,3,3,315,559,1499,9,0.444,enterprise,0
C2508,sub_2508,999,card,network,5,13,4,1312,771,999,18,0.7,standard,0
C2509,sub_2509,299,card,bank_decline,4,9,3,1304,546,299,15,0.667,standard,0
C2510,sub_2510,4999,upi,network,3,0,5,130,365,4999,8,0.125,loyal,0
C2511,sub_2511,2499,card,network,3,0,1,463,289,2499,18,0.25,new,0
C2512,sub_2512,499,card,card_expired,3,4,3,838,615,499,13,0.5,loyal,0
C2513,sub_2513,799,upi,bank_decline,5,6,1,741,809,799,1,0.7,loyal,0
C2514,sub_2514,799,card,technical,4,6,3,389,250,799,13,0.583,standard,0
C2515,sub_2515,4999,card,network,3,9,0,798,498,4999,20,0.833,standard,0
C2516,sub_2516,999,upi,network,4,2,1,1444,385,999,18,0.5,standard,1
C2517,sub_2517,4999,upi,technical,5,0,4,468,222,4999,0,0.143,loyal,0
C2518,sub_2518,1499,card,network,2,9,5,336,365,1499,19,0.588,new,1
C2519,sub_2519,799,card,network,5,12,1,1110,80,799,21,0.812,standard,0
C2520,sub_2520,799,netbanking,insufficient_funds,4,2,1,860,477,799,3,0.5,standard,0
C2521,sub_2521,2499,card,insufficient_funds,1,5,2,1041,97,2499,14,0.6,loyal,1
C2522,sub_2522,999,card,technical,5,8,1,973,427,999,16,0.75,standard,0
C2523,sub_2523,1499,card,bank_decline,4,2,6,1143,807,1499,0,0.273,standard,0
C2524,sub_2524,299,card,bank_decline,2,12,4,1096,132,299,18,0.684,new,0
C2525,sub_2525,799,netbanking,network,2,3,2,912,226,799,8,0.5,standard,0
C2526,sub_2526,1499,card,insufficient_funds,5,7,3,687,649,1499,6,0.615,loyal,0
C2527,sub_2527,799,card,insufficient_funds,5,4,3,695,816,799,5,0.5,standard,0
C2528,sub_2528,2499,card,network,1,9,3,405,860,2499,11,0.667,standard,0
C2529,sub_2529,499,card,network,4,2,2,678,108,499,17,0.429,standard,0
C2530,sub_2530,2499,card,insufficient_funds,1,1,6,911,215,2499,18,0.2,standard,0
C2531,sub_2531,299,netbanking,network,2,7,2,1077,885,299,4,0.667,standard,1
C2532,sub_2532,799,upi,card_expired,3,12,2,1161,455,799,18,0.765,loyal,0
C2533,sub_2533,999,card,bank_decline,2,8,0,571,750,999,18,0.818,standard,0
C2534,sub_2534,499,card,network,3,10,3,1102,13,499,1,0.688,standard,1
C2535,sub_2535,999,card,insufficient_funds,3,6,5,661,105,999,6,0.5,standard,1
C2536,sub_2536,4999,card,bank_decline,3,1,6,543,184,4999,0,0.2,loyal,0
C2537,sub_2537,999,card,bank_decline,5,5,3,253,78,999,21,0.545,new,0
C2538,sub_2538,999,card,bank_decline,1,13,0,406,801,999,10,0.875,new,1
C2539,sub_2539,4999,upi,insufficient_funds,4,10,5,1022,723,4999,5,0.611,standard,0
C2540,sub_2540,4999,netbanking,bank_decline,2,9,4,332,351,4999,19,0.625,enterprise,0
C2541,sub_2541,299,card,network,1,4,6,124,71,299,15,0.385,standard,1
C2542,sub_2542,2499,netbanking,insufficient_funds,3,8,3,415,96,2499,20,0.643,standard,0
C2543,sub_2543,2499,card,network,2,8,0,1485,236,2499,17,0.818,standard,1
C2544,sub_2544,4999,card,insufficient_funds,1,9,6,233,654,4999,21,0.556,standard,0
C2545,sub_2545,2499,upi,insufficient_funds,3,12,4,224,721,2499,4,0.684,enterprise,0
C2546,sub_2546,299,card,network,5,9,5,610,485,299,4,0.588,standard,0
C2547,sub_2547,2499,card,bank_decline,3,3,0,580,816,2499,1,0.667,loyal,0
C2548,sub_2548,2499,upi,insufficient_funds,4,3,3,1381,835,2499,7,0.444,loyal,0
C2549,sub_2549,999,card,network,1,8,3,364,691,999,12,0.643,standard,1
C2550,sub_2550,299,upi,network,1,12,1,631,71,299,12,0.812,standard,0
C2551,sub_2551,499,card,insufficient_funds,2,13,5,443,801,499,14,0.667,standard,1
C2552,sub_2552,499,upi,insufficient_funds,4,8,1,382,817,499,16,0.75,new,0
C2553,sub_2553,4999,card,insufficient_funds,5,7,0,490,504,4999,17,0.8,enterprise,0
C2554,sub_2554,299,card,network,1,11,1,393,539,299,11,0.8,loyal,1
C2555,sub_2555,2499,card,bank_decline,3,13,6,1080,701,2499,6,0.636,standard,0
C2556,sub_2556,499,upi,technical,2,0,0,1187,533,499,9,0.333,loyal,0
C2557,sub_2557,2499,card,insufficient_funds,4,4,4,273,310,2499,19,0.455,new,0
C2558,sub_2558,299,netbanking,card_expired,2,4,1,748,627,299,17,0.625,new,0
C2559,sub_2559,499,card,bank_decline,3,7,2,403,706,499,20,0.667,new,0
C2560,sub_2560,299,card,technical,5,4,3,1302,128,299,11,0.5,loyal,1
C2561,sub_2561,999,card,card_expired,3,4,0,160,612,999,17,0.714,new,0
C2562,sub_2562,2499,card,technical,4,0,1,619,156,2499,9,0.25,new,1
C2563,sub_2563,799,netbanking,technical,4,0,4,503,517,799,0,0.143,new,0
C2564,sub_2564,999,card,bank_decline,3,6,0,551,97,999,16,0.778,standard,0
C2565,sub_2565,1499,upi,insufficient_funds,2,13,3,1412,893,1499,1,0.737,standard,1
C2566,sub_2566,999,card,network,5,4,4,815,601,999,13,0.455,standard,0
C2567,sub_2567,2499,card,network,2,3,1,576,423,2499,21,0.571,loyal,0
C2568,sub_2568,499,card,insufficient_funds,5,3,1,1213,453,499,0,0.571,enterprise,0
C2569,sub_2569,499,netbanking,insufficient_funds,5,13,3,1168,557,499,16,0.737,standard,0
C2570,sub_2570,499,upi,insufficient_funds,3,9,5,225,113,499,19,0.588,enterprise,0
C2571,sub_2571,499,card,card_expired,5,9,0,697,459,499,13,0.833,loyal,0
C2572,sub_2572,299,upi,card_expired,4,2,2,624,644,299,15,0.429,loyal,0
C2573,sub_2573,299,card,bank_decline,4,12,6,679,235,299,19,0.619,new,0
C2574,sub_2574,299,card,network,1,2,2,529,431,299,17,0.429,loyal,0
C2575,sub_2575,499,upi,network,1,13,2,1237,297,499,0,0.778,standard,1
C2576,sub_2576,1499,card,bank_decline,1,13,5,1493,145,1499,17,0.667,new,0
C2577,sub_2577,499,upi,bank_decline,1,7,3,49,880,499,16,0.615,loyal,0
C2578,sub_2578,1499,netbanking,technical,5,12,2,1286,533,1499,5,0.765,standard,0
C2579,sub_2579,299,netbanking,bank_decline,1,13,5,1298,353,299,14,0.667,loyal,0
C2580,sub_2580,2499,upi,technical,1,8,0,554,305,2499,18,0.818,standard,1
C2581,sub_2581,799,card,insufficient_funds,5,10,4,732,611,799,18,0.647,standard,0
C2582,sub_2582,999,upi,insufficient_funds,2,8,2,162,98,999,19,0.692,new,0
C2583,sub_2583,1499,card,network,5,7,6,533,510,1499,17,0.5,loyal,0
C2584,sub_2584,4999,card,card_expired,5,4,5,364,207,4999,2,0.417,new,0
C2585,sub_2585,2499,card,technical,3,9,6,1361,800,2499,10,0.556,loyal,0
C2586,sub_2586,799,card,insufficient_funds,5,3,0,169,706,799,5,0.667,standard,0
C2587,sub_2587,799,netbanking,card_expired,5,2,1,516,682,799,1,0.5,new,0
C2588,sub_2588,799,upi,insufficient_funds,1,3,6,726,132,799,5,0.333,standard,0
C2589,sub_2589,299,card,network,1,0,2,1466,73,299,20,0.2,enterprise,0
C2590,sub_2590,799,card,network,2,13,5,1227,413,799,13,0.667,loyal,0
C2591,sub_2591,2499,upi,network,3,3,4,1405,320,2499,16,0.4,new,0
C2592,sub_2592,499,card,technical,4,11,3,472,652,499,11,0.706,new,1
C2593,sub_2593,799,upi,insufficient_funds,1,6,0,409,641,799,7,0.778,new,0
C2594,sub_2594,299,netbanking,bank_decline,1,4,0,861,358,299,10,0.714,loyal,0
C2595,sub_2595,499,card,card_expired,2,3,5,517,146,499,21,0.364,new,0
C2596,sub_2596,299,card,network,2,11,0,33,292,299,6,0.857,new,1
C2597,sub_2597,999,card,network,5,7,0,1220,453,999,6,0.8,standard,1
C2598,sub_2598,799,card,bank_decline,2,6,1,151,228,799,18,0.7,enterprise,0
C2599,sub_2599,4999,card,network,5,9,6,301,286,4999,8,0.556,standard,0
C2600,sub_2600,1499,card,technical,1,11,4,1415,217,1499,19,0.667,loyal,1
C2601,sub_2601,799,card,network,1,9,5,1100,59,799,21,0.588,new,0
C2602,sub_2602,999,card,card_expired,5,6,4,967,541,999,1,0.538,standard,0
C2603,sub_2603,4999,card,bank_decline,2,12,3,202,897,4999,14,0.722,standard,0
C2604,sub_2604,499,upi,network,1,12,1,383,856,499,2,0.812,loyal,1
C2605,sub_2605,499,card,network,3,13,3,316,836,499,19,0.737,loyal,0
C2606,sub_2606,999,upi,technical,1,1,3,965,593,999,2,0.286,new,0
C2607,sub_2607,299,card,network,1,12,6,755,673,299,19,0.619,standard,1
C2608,sub_2608,999,card,insufficient_funds,3,2,6,547,58,999,16,0.273,new,0
C2609,sub_2609,499,card,insufficient_funds,3,8,5,1121,181,499,11,0.562,standard,0
C2610,sub_2610,4999,upi,network,3,9,5,1169,635,4999,4,0.588,enterprise,0
C2611,sub_2611,2499,card,bank_decline,3,2,5,1111,889,2499,5,0.3,standard,0
C2612,sub_2612,299,card,bank_decline,1,0,4,167,817,299,9,0.143,loyal,0
C2613,sub_2613,999,card,insufficient_funds,2,13,5,917,568,999,18,0.667,new,0
C2614,sub_2614,499,netbanking,bank_decline,2,12,0,322,98,499,19,0.867,loyal,1
C2615,sub_2615,1499,card,network,2,2,0,415,869,1499,11,0.6,loyal,1
C2616,sub_2616,999,card,network,3,8,3,1467,286,999,5,0.643,standard,1
C2617,sub_2617,4999,upi,card_expired,2,2,0,628,39,4999,12,0.6,new,0
C2618,sub_2618,499,card,technical,4,7,2,1183,691,499,18,0.667,loyal,0
C2619,sub_2619,999,card,network,5,4,1,376,156,999,11,0.625,loyal,0
C2620,sub_2620,4999,upi,network,4,10,6,1458,272,4999,19,0.579,standard,0
C2621,sub_2621,299,card,insufficient_funds,2,8,4,422,609,299,0,0.6,enterprise,0
C2622,sub_2622,499,card,bank_decline,3,6,0,281,868,499,11,0.778,loyal,0
C2623,sub_2623,2499,card,network,3,9,4,491,816,2499,1,0.625,standard,1
C2624,sub_2624,299,card,insufficient_funds,4,6,5,268,148,299,13,0.5,standard,0
C2625,sub_2625,499,netbanking,bank_decline,2,0,2,902,159,499,13,0.2,standard,0
C2626,sub_2626,4999,upi,insufficient_funds,1,8,6,224,728,4999,6,0.529,standard,0
C2627,sub_2627,1499,card,network,4,10,6,319,286,1499,17,0.579,loyal,0
C2628,sub_2628,299,card,network,4,6,6,1056,71,299,20,0.467,loyal,0
C2629,sub_2629,2499,upi,insufficient_funds,1,2,0,73,529,2499,10,0.6,new,0
C2630,sub_2630,999,upi,insufficient_funds,4,0,3,666,591,999,9,0.167,standard,0
C2631,sub_2631,999,card,bank_decline,1,4,5,1041,899,999,4,0.417,standard,0
C2632,sub_2632,4999,netbanking,card_expired,4,10,3,673,438,4999,0,0.688,standard,0
C2633,sub_2633,799,card,card_expired,4,4,3,42,719,799,8,0.5,loyal,0
C2634,sub_2634,799,upi,technical,1,13,2,245,481,799,9,0.778,standard,1
C2635,sub_2635,1499,card,insufficient_funds,4,4,2,1456,831,1499,16,0.556,standard,0
C2636,sub_2636,499,card,insufficient_funds,1,5,4,1160,439,499,18,0.5,standard,0
C2637,sub_2637,299,upi,technical,2,10,0,531,607,299,2,0.846,loyal,1
C2638,sub_2638,299,upi,network,4,8,5,1311,866,299,3,0.562,standard,0
C2639,sub_2639,799,card,bank_decline,2,0,5,19,789,799,12,0.125,standard,0
C2640,sub_2640,299,card,bank_decline,5,1,0,80,361,299,8,0.5,enterprise,0
C2641,sub_2641,999,upi,network,5,2,5,1328,456,999,15,0.3,loyal,0
C2642,sub_2642,4999,card,insufficient_funds,5,12,3,1014,533,4999,7,0.722,standard,0
C2643,sub_2643,499,card,network,1,0,2,903,112,499,9,0.2,standard,1
C2644,sub_2644,299,upi,network,1,1,3,523,210,299,9,0.286,standard,1
C2645,sub_2645,299,card,insufficient_funds,1,10,3,1227,638,299,13,0.688,standard,0
C2646,sub_2646,499,card,insufficient_funds,3,8,1,916,65,499,1,0.75,standard,1
C2647,sub_2647,1499,card,bank_decline,3,13,4,658,541,1499,19,0.7,new,1
C2648,sub_2648,999,netbanking,technical,4,3,4,577,436,999,7,0.4,standard,0
C2649,sub_2649,799,card,bank_decline,2,9,2,537,437,799,4,0.714,standard,1
C2650,sub_2650,2499,upi,network,1,1,3,867,761,2499,14,0.286,enterprise,0
C2651,sub_2651,799,netbanking,network,4,8,4,986,248,799,2,0.6,loyal,1
C2652,sub_2652,1499,upi,network,4,1,3,1209,711,1499,12,0.286,new,1
C2653,sub_2653,4999,card,network,4,12,3,614,705,4999,1,0.722,standard,1
C2654,sub_2654,499,card,technical,2,5,6,388,893,499,5,0.429,standard,1
C2655,sub_2655,299,card,insufficient_funds,3,3,6,838,738,299,15,0.333,standard,0
C2656,sub_2656,499,card,network,5,13,2,879,456,499,8,0.778,new,0
C2657,sub_2657,499,netbanking,bank_decline,4,0,5,423,328,499,19,0.125,enterprise,0
C2658,sub_2658,2499,upi,insufficient_funds,5,11,5,119,703,2499,7,0.632,loyal,0
C2659,sub_2659,4999,card,network,3,7,0,505,835,4999,15,0.8,loyal,1
C2660,sub_2660,999,card,network,1,9,4,115,253,999,0,0.625,standard,1
C2661,sub_2661,299,netbanking,card_expired,4,3,5,132,333,299,21,0.364,loyal,0
C2662,sub_2662,2499,card,bank_decline,3,12,0,1449,447,2499,13,0.867,loyal,0
C2663,sub_2663,4999,upi,network,1,6,2,1174,97,4999,15,0.636,standard,1
C2664,sub_2664,799,card,technical,1,5,5,62,283,799,7,0.462,new,1
C2665,sub_2665,1499,upi,bank_decline,2,6,6,529,150,1499,6,0.467,new,0
C2666,sub_2666,1499,upi,bank_decline,1,4,6,389,695,1499,9,0.385,standard,0
C2667,sub_2667,999,card,network,4,4,4,1462,445,999,5,0.455,loyal,0
C2668,sub_2668,799,card,network,4,1,0,662,543,799,0,0.5,standard,0
C2669,sub_2669,499,upi,bank_decline,2,6,0,397,72,499,14,0.778,enterprise,0
C2670,sub_2670,499,card,insufficient_funds,1,6,5,955,516,499,15,0.5,standard,0
C2671,sub_2671,799,card,card_expired,1,5,5,717,646,799,14,0.462,new,0
C2672,sub_2672,2499,card,bank_decline,5,13,1,289,620,2499,12,0.824,standard,0
C2673,sub_2673,2499,card,network,2,1,0,465,715,2499,11,0.5,new,0
C2674,sub_2674,299,upi,bank_decline,1,12,1,199,103,299,21,0.812,loyal,1
C2675,sub_2675,299,card,technical,4,12,6,1043,494,299,11,0.619,standard,0
C2676,sub_2676,999,card,bank_decline,5,0,5,1456,434,999,15,0.125,new,0
C2677,sub_2677,2499,netbanking,insufficient_funds,1,9,6,1214,804,2499,9,0.556,standard,0
C2678,sub_2678,999,card,bank_decline,5,2,0,569,621,999,0,0.6,loyal,1
C2679,sub_2679,2499,card,insufficient_funds,4,0,4,735,858,2499,7,0.143,standard,0
C2680,sub_2680,1499,upi,bank_decline,2,12,6,100,23,1499,15,0.619,new,0
C2681,sub_2681,1499,netbanking,bank_decline,4,1,3,556,403,1499,13,0.286,loyal,0
C2682,sub_2682,999,card,bank_decline,3,4,5,57,633,999,15,0.417,new,1
C2683,sub_2683,299,upi,insufficient_funds,4,1,4,1119,81,299,16,0.25,standard,0
C2684,sub_2684,499,card,network,1,1,0,1364,586,499,4,0.5,standard,1
C2685,sub_2685,2499,card,network,2,0,3,295,208,2499,17,0.167,standard,0
C2686,sub_2686,799,netbanking,insufficient_funds,4,11,1,1014,67,799,15,0.8,standard,0
C2687,sub_2687,2499,netbanking,insufficient_funds,5,0,0,903,592,2499,6,0.333,new,0
C2688,sub_2688,799,card,card_expired,1,10,4,632,384,799,11,0.647,standard,0
C2689,sub_2689,299,card,insufficient_funds,2,2,6,1103,365,299,18,0.273,standard,0
C2690,sub_2690,1499,card,bank_decline,4,12,0,1022,293,1499,3,0.867,standard,0
C2691,sub_2691,4999,card,technical,5,11,2,411,616,4999,6,0.75,new,1
C2692,sub_2692,999,netbanking,network,4,8,4,1199,557,999,4,0.6,standard,0
C2693,sub_2693,299,upi,bank_decline,4,11,2,986,600,299,6,0.75,loyal,1
C2694,sub_2694,799,card,card_expired,2,4,0,475,709,799,4,0.714,loyal,0
C2695,sub_2695,4999,card,insufficient_funds,1,10,1,1105,545,4999,17,0.786,loyal,1
C2696,sub_2696,799,card,network,4,3,0,964,68,799,21,0.667,standard,0
C2697,sub_2697,299,card,bank_decline,4,8,6,184,142,299,21,0.529,standard,0
C2698,sub_2698,2499,upi,technical,3,12,3,257,892,2499,7,0.722,standard,0
C2699,sub_2699,499,card,bank_decline,3,10,6,492,258,499,20,0.579,loyal,0
C2700,sub_2700,299,card,technical,2,3,4,76,385,299,1,0.4,standard,0
C2701,sub_2701,1499,upi,technical,3,10,2,615,340,1499,2,0.733,enterprise,0
C2702,sub_2702,799,netbanking,insufficient_funds,2,12,6,697,891,799,7,0.619,standard,0
C2703,sub_2703,299,card,card_expired,3,12,1,1166,742,299,6,0.812,standard,1
C2704,sub_2704,299,card,insufficient_funds,1,10,1,265,435,299,20,0.786,loyal,0
C2705,sub_2705,499,card,technical,4,10,5,855,614,499,16,0.611,new,0
C2706,sub_2706,499,card,network,2,10,3,1000,496,499,16,0.688,enterprise,1
C2707,sub_2707,299,card,insufficient_funds,4,10,2,679,580,299,17,0.733,standard,0
C2708,sub_2708,799,card,bank_decline,3,1,4,1361,858,799,15,0.25,standard,0
C2709,sub_2709,2499,card,insufficient_funds,5,11,6,484,605,2499,11,0.6,standard,0
C2710,sub_2710,799,card,bank_decline,2,2,1,617,102,799,1,0.5,new,0
C2711,sub_2711,299,upi,insufficient_funds,2,7,6,16,453,299,0,0.5,loyal,0
